City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,kish,26.5578,54.0194,307.3,70,0,3.09,IR,1693371561
366,meiganga,6.5167,14.3,290.44,98,98,1.62,CM,1693371562
367,moreira sales,-24.0622,-53.0069,288.93,72,53,1.84,BR,1693371563
368,kitimat,54.0524,-128.6534,288.36,99,100,1.34,CA,1693371563
369,linfen,36.0889,111.5189,303.72,35,0,2.87,CN,1693371564
370,shimoda,34.6667,138.95,304.35,73,94,4.33,JP,1693371565
371,mantua,45.1667,10.7833,291.73,90,100,0.88,IT,1693371565
372,kabwe,-14.4469,28.4464,285.31,64,64,3.89,ZM,1693371566
373,vernon,50.2581,-119.2691,295.89,52,99,0.0,CA,1693371566
374,kuta,-8.7233,115.1723,302.12,74,20,7.2,ID,1693371567
375,manda,-10.4667,34.5833,294.98,65,24,5.19,TZ,1693371568
376,zhongxing,33.7039,118.6792,300.26,63,96,2.53,CN,1693371568
377,susuman,62.7833,148.1667,296.06,37,35,6.14,RU,1693371569
378,andratx,39.5755,2.4202,290.71,57,31,4.28,ES,1693371570
379,tatarsk,55.219,75.9828,295.25,37,95,9.52,RU,1693371570
380,lompoc,34.6391,-120.4579,290.34,89,0,0.0,US,1693371571
381,upington,-28.4478,21.2561,289.36,31,0,4.63,ZA,1693371571
382,adelaide,-34.9333,138.6,289.94,61,40,8.23,AU,1693370873
383,berrotaran,-32.451,-64.3887,283.78,41,20,4.73,AR,1693371573
384,khash,28.2211,61.2158,304.63,23,1,3.28,IR,1693371573
385,novyy urengoy,66.0833,76.6333,284.79,62,99,3.9,RU,1693371574
386,illizi,26.4833,8.4667,302.04,28,62,2.34,DZ,1693371574
387,sao jose da coroa grande,-8.8978,-35.1478,298.41,78,49,2.25,BR,1693371575
388,marrakesh,31.6315,-8.0083,293.19,60,0,2.06,MA,1693371576
389,lakatoro,-16.0999,167.4164,297.52,94,100,6.45,VU,1693371576
390,udachny,66.4167,112.4,290.07,77,100,4.28,RU,1693371577
391,canto del llano,8.1761,-80.973,296.99,93,100,0.14,PA,1693371577
392,iron river,46.0927,-88.6423,280.57,97,0,1.84,US,1693371578
393,tindouf,27.6711,-8.1474,295.4,60,0,8.23,DZ,1693371579
394,kruisfontein,-34.0033,24.7314,291.74,21,0,5.53,ZA,1693371581
395,akjoujt,19.6969,-14.4164,303.58,55,53,4.64,MR,1693371581
396,brak,27.5496,14.2714,301.65,45,11,5.08,LY,1693371582
397,bongor,10.2806,15.3722,294.99,87,71,2.75,TD,1693371583
398,jijiang,29.2906,106.2542,299.68,72,97,2.45,CN,1693371583
399,peskovka,59.0448,52.3606,284.51,60,99,3.15,RU,1693371584
400,cativa,9.3606,-79.8436,301.59,89,100,2.24,PA,1693371584
401,port moresby,-9.4431,147.1797,301.83,58,20,7.72,PG,1693371585
402,coyhaique,-45.5752,-72.0662,275.12,87,20,2.57,CL,1693371586
403,mugia,43.1041,-9.2179,288.1,83,86,5.19,ES,1693371587
404,scone,56.4194,-3.4051,283.31,84,29,1.34,GB,1693371587
405,yigo village,13.5361,144.8886,302.31,76,40,7.2,GU,1693371588
406,santa elena de uairen,4.6167,-61.1333,293.1,86,70,1.12,VE,1693371588
407,gadzhiyevo,69.2551,33.3362,283.6,91,99,5.44,RU,1693371589
408,anchau,10.9597,8.3916,292.68,96,74,2.9,NG,1693371590
409,fada,9.5667,8.3,292.02,97,66,0.93,NG,1693371590
410,lewiston orchards,46.3804,-116.9754,293.1,67,100,4.12,US,1693371591
411,sale,34.0389,-6.8166,294.53,100,40,3.6,MA,1693371591
412,yatou,37.15,122.3833,296.93,63,100,5.55,CN,1693371592
413,springs,-26.25,28.4,281.85,65,0,0.44,ZA,1693371593
414,as sulayyil,20.4607,45.5779,304.29,15,88,7.74,SA,1693371593
415,sittwe,20.15,92.9,301.8,79,100,2.21,MM,1693371594
416,bouake,7.6895,-5.0218,295.21,100,40,3.09,CI,1693371594
417,isangel,-19.55,169.2667,296.21,88,100,10.29,VU,1693371595
418,ulsteinvik,62.3432,5.8487,286.35,91,93,1.79,NO,1693371596
419,biltine,14.5333,20.9167,298.58,67,100,3.39,TD,1693371596
420,santa terezinha,-29.9002,-50.0904,286.75,93,3,3.78,BR,1693371597
421,cururupu,-1.8283,-44.8683,296.54,93,2,1.81,BR,1693371597
422,kidal,18.4411,1.4078,304.94,35,92,4.12,ML,1693371598
423,chivhu,-19.0211,30.8922,282.14,88,81,4.96,ZW,1693371598
424,al hadd,26.2456,50.6542,309.85,59,0,3.09,BH,1693371599
425,porto velho,-8.7619,-63.9039,300.18,74,0,0.0,BR,1693371524
426,calderitas,18.55,-88.25,299.1,92,96,3.29,MX,1693371600
427,colon,9.3592,-79.9014,297.54,89,100,2.24,PA,1693371602
428,new norfolk,-42.7826,147.0587,286.32,63,85,3.19,AU,1693371603
429,la passe,45.5549,-0.8967,285.92,91,42,2.89,FR,1693371605
430,beterou,9.1992,2.2586,295.64,98,100,1.79,BJ,1693371607
431,fastovetskaya,45.9189,40.1589,291.29,25,1,6.42,RU,1693371608
432,labasa,-16.4167,179.3833,298.85,77,53,9.72,FJ,1693371610
433,odienne,9.51,-7.5692,292.73,97,100,0.81,CI,1693371611
434,aylsham,52.7951,1.2518,284.26,93,4,3.09,GB,1693371612
435,karema,-6.8205,30.4389,295.76,60,0,8.25,TZ,1693371613
436,antofagasta,-23.65,-70.4,289.75,79,23,2.85,CL,1693371541
437,karliova,39.2983,41.0142,289.19,54,14,1.38,TR,1693371614
438,pisco,-13.7,-76.2167,290.18,82,6,1.03,PE,1693371615
439,aras-asan,8.8908,126.3033,304.18,63,100,2.99,PH,1693371616
440,la'ie,21.6477,-157.9253,301.13,75,10,2.24,US,1693371616
441,fort bragg,35.139,-79.006,297.23,96,100,0.0,US,1693371617
442,ribeira brava,32.65,-17.0667,297.04,84,24,2.65,PT,1693371618
443,jibia,13.0978,7.2225,299.12,77,52,5.4,NG,1693371618
444,amorebieta,43.2167,-2.7333,291.17,85,75,1.03,ES,1693371619
445,tual,-5.6667,132.75,298.11,85,86,9.28,ID,1693371620
446,lorengau,-2.0226,147.2712,300.49,84,73,3.48,PG,1693371621
447,laojunmiao,39.8333,97.7333,296.76,19,100,5.1,CN,1693371621
448,linxia chengguanzhen,35.6003,103.2064,297.39,26,0,1.98,CN,1693371622
449,turpan,42.9333,89.1667,311.3,14,97,4.15,CN,1693371623
450,umm kaddadah,13.6017,26.6876,300.88,54,86,2.71,SD,1693371624
451,bayindir,38.2174,27.6474,293.49,37,0,1.03,TR,1693371624
452,samraong,12.4526,105.5873,304.83,64,93,0.77,KH,1693371626
453,kuvandyk,51.4781,57.3552,284.9,75,100,8.16,RU,1693371627
454,altai,46.3722,96.2583,293.52,28,100,3.33,MN,1693371629
455,praia,14.9215,-23.5087,298.45,94,75,2.06,CV,1693371630
456,kirensk,57.7853,108.1119,300.18,47,4,2.68,RU,1693371630
457,kristiansund,63.1115,7.732,284.51,87,0,0.0,NO,1693371632
458,asosa,10.0667,34.5333,289.04,97,100,2.0,ET,1693371633
459,plettenberg bay,-34.0527,23.3716,298.32,15,0,4.52,ZA,1693371635
460,sirte,31.2089,16.5887,298.7,69,27,3.57,LY,1693371637
461,paka,4.6374,103.4368,304.11,70,20,3.09,MY,1693371640
462,pijijiapan,15.7011,-93.23,298.6,92,100,1.46,MX,1693371642
463,acarau,-2.8856,-40.12,297.84,88,0,5.16,BR,1693371594
464,aja,30.9415,31.2915,297.66,75,0,0.65,EG,1693371643
465,nishinoomote,30.7333,131.0,303.46,89,75,7.2,JP,1693371644
466,port augusta,-32.5,137.7667,288.34,66,97,7.67,AU,1693371644
467,troitskoye,52.9821,84.6757,296.08,42,0,4.62,RU,1693371645
468,chernyshevskiy,63.0128,112.4714,297.24,48,100,4.44,RU,1693371646
469,orkney,-26.9802,26.6727,280.81,64,0,3.06,ZA,1693371647
470,finote selam,10.7,37.2667,288.74,94,100,0.27,ET,1693371647
471,i-n-salah,27.1935,2.4607,303.31,39,76,3.55,DZ,1693371648
472,mount gambier,-37.8333,140.7667,284.35,63,80,3.6,AU,1693371649
473,serhetabat,35.2799,62.3438,301.22,17,11,8.68,TM,1693371650
474,puerto lempira,15.2667,-83.7667,301.61,82,100,6.78,HN,1693371650
475,briancon,44.9,6.65,280.57,94,72,3.66,FR,1693371651
476,mchinji,-13.7984,32.8802,284.81,80,29,2.88,MW,1693371652
477,santiago de cao,-7.9589,-79.2392,293.22,88,20,4.12,PE,1693371652
478,khovd,48.0056,91.6419,297.7,24,100,3.29,MN,1693371653
479,ilave,-16.0833,-69.6667,277.75,87,0,1.53,PE,1693371654
480,betio village,1.358,172.9211,303.17,70,62,3.62,KI,1693371654
481,tanout,14.9709,8.8879,302.27,55,60,7.01,NE,1693371655
482,rockdale,33.6501,-84.0166,296.75,94,0,1.54,US,1693371656
483,balabac,7.9868,117.0645,304.04,64,92,6.32,PH,1693371656
484,bitkine,11.9801,18.2138,295.55,92,99,2.64,TD,1693371657
485,sherborne,50.95,-2.5,287.57,96,75,1.03,GB,1693371658
486,baiao,-2.7906,-49.6717,299.7,75,9,2.19,BR,1693371658
487,tazacorte,28.629,-17.9293,296.69,76,75,7.2,ES,1693371659
488,heist,53.65,9.65,286.43,95,0,1.03,DE,1693371597
489,santa maria,-29.6842,-53.8069,284.43,94,0,0.85,BR,1693371629
490,mariehamn,60.0973,19.9348,288.05,100,40,1.03,AX,1693371662
491,hell-ville,-13.4,48.2667,294.08,68,20,1.03,MG,1693371663
492,mlimba,-8.8,35.8167,297.12,48,2,0.74,TZ,1693371664
493,bandarbeyla,9.4942,50.8122,303.35,50,6,14.22,SO,1693371665
494,nyurba,63.2842,118.3319,300.15,40,74,3.99,RU,1693371665
495,stuttgart,48.7823,9.177,286.32,95,93,1.03,DE,1693371517
496,nowshahr,36.649,51.496,298.12,73,75,1.03,IR,1693371667
497,fisterra,42.9049,-9.2629,288.01,86,78,5.1,ES,1693371668
498,freetown,8.484,-13.2299,296.29,97,100,2.57,SL,1693371668
499,loreto,22.2667,-101.9667,293.42,50,96,7.35,MX,1693371669
500,simpang,-1.2667,104.0833,306.75,44,70,2.36,ID,1693371671
501,rurrenabaque,-14.4413,-67.5278,297.52,61,27,0.83,BO,1693371673
502,miami,25.7743,-80.1937,302.6,80,75,6.17,US,1693371292
503,ambon,-3.6954,128.1814,300.23,78,75,3.09,ID,1693371674
504,aldan,58.6031,125.3894,296.5,45,40,1.76,RU,1693371674
505,bengkulu,-3.8004,102.2655,301.22,71,50,4.19,ID,1693371675
506,storkow,52.25,13.9333,287.03,95,100,1.59,DE,1693371676
507,tessaoua,13.7574,7.9874,301.19,63,27,5.86,NE,1693371676
508,xining,36.6167,101.7667,295.07,23,1,2.44,CN,1693371612
509,castillos,-34.1667,-53.8333,281.42,93,16,1.95,UY,1693371678
510,campo verde,-20.4167,-54.0667,293.22,73,40,2.39,BR,1693371678
511,fort scott,37.8398,-94.7083,296.69,50,0,2.5,US,1693371679
512,ascension,30.2169,-90.9001,298.72,97,40,1.54,US,1693371680
513,oranjemund,-28.55,16.4333,288.76,71,1,2.06,NA,1693371680
514,dompierre-sur-mer,46.1882,-1.0635,286.32,94,40,2.06,FR,1693371681
515,argo,37.6333,22.7333,299.14,68,0,2.36,GR,1693371682
516,anloga,5.7947,0.8973,298.01,90,81,6.22,GH,1693371683
517,lodwar,3.1191,35.5973,298.43,58,74,8.63,KE,1693371684
518,pudozh,61.8099,36.5345,287.91,87,56,2.45,RU,1693371686
519,paita,-5.0892,-81.1144,293.49,84,0,5.06,PE,1693371689
520,ust'-uda,54.1742,103.0304,299.55,38,87,2.53,RU,1693371695
521,ariquemes,-9.9133,-63.0408,299.23,64,57,0.18,BR,1693371438
522,wangdue phodrang,27.4862,89.8991,303.88,53,58,1.48,BT,1693371697
523,tocaima,4.4582,-74.6343,298.94,51,4,1.44,CO,1693371698
524,akureyri,65.6835,-18.0878,280.11,93,100,0.0,IS,1693371699
525,toyooka,35.5333,134.8333,305.18,62,75,4.12,JP,1693371699
526,nalundan,9.75,123.0667,302.29,68,97,8.49,PH,1693371700
